Nama.Produk,Harga,Gambar,Berat,Kipas,Backlight.Keyboard,Volume,Lebar,Ketinggian,Ketebalan,ukuran.layar,Resolusi,Kerapatan.Piksel,Jenis.Layar,Layar.Sentuh,Anti.Pantul,RAM,Kecepatan.RAM,Penyimpanan.Flash,Penyimpanan.Internal,Kecepatan.CPU,Thread.CPU,SSD.NVME,HDMI,USB.Daya,Adaptor.Magsafe,Suara.Stereo,"Konektor.Suara.3,5mm",Dolby.Atmos,Stylus,Pemindai.Sidikjari,Jumlah.Mikrofon,Pengenal.Wajah.3D
"MSI Summit E14 Evo A12M-026 14"" FHD+ Intel Core i5-1240P 1.2GHz / 16GB RAM / 512GB SSD",2695,https://images.versus.io/objects/msi-summit-e14-evo-a12m-026-14-fhd-intel-core-i5-1240p-1-2ghz-16gb-ram-512gb-ssd.front.master.1666786144668.jpg,2.54,0,1,1047913,319,219,15,14,1920 x 1200px,161,"LED-backlit, LCD",0,0,16,4800,1,512,4 x 1.7GHz & 8 x 1.2GHz,16,1,1,1,0,1,1,0,1,0,1,1
"Asus ROG Flow Z13 (2022) GZ301 13.4"" Intel Core i9-12900H 2.5GHz / Nvidia GeForce RTX 3050 Ti Laptop / 16GB RAM / 1TB SSD",1.08,https://images.versus.io/objects/asus-rog-flow-z13-2022-gz301-13-4-intel-core-i9-12900h-2-5ghz-nvidia-geforce-rtx-3050-ti-laptop-16gb-ram-1tb-ssd.front.master.1663322867875.jpg,1.18,0,1,739.33,302,204,12,13.4,3840 x 2400px,337,"IPS, LCD, LED-backlit",1,1,16,5200,1,1024,6 x 2.5GHz & 8 x 1.8GHz,20,1,0,1,0,1,1,0,0,1,3,0
"MSI Prestige 15 A12SC-011 15.6"" FHD Intel Core i5-1240P 1.2GHz / Nvidia GeForce GTX 1650 Laptop / 16GB RAM / 2TB SSD + 2TB SSD",1086,https://images.versus.io/objects/msi-prestige-15-a12sc-011-15-6-fhd-intel-core-i5-1240p-1-2ghz-nvidia-geforce-gtx-1650-laptop-16gb-ram-2tb-ssd-2tb-ssd.front.master.1665749792826.jpg,2.5,0,1,1493063,356,233,18,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,0,16,4267,1,2048,4 x 1.7GHz & 8 x 1.2GHz,16,1,1,1,0,1,1,0,0,0,1,0
"Acer Nitro 5 AN517-55-56G1 17.3"" Intel Core i5-12500H 2.5GHz / Nvidia GeForce RTX 3050 Laptop / 8GB RAM / 512GB SSD",970,https://images.versus.io/objects/acer-nitro-5-an517-55-56g1-17-3-intel-core-i5-12500h-2-5ghz-nvidia-geforce-rtx-3050-laptop-8gb-ram-512gb-ssd.front.master.1664886311702.jpg,3,0,1,3183143,401,294,27,17.3,1920 x 1080px,127,"LED-backlit, LCD",0,0,8,5200,1,512,4 x 2.5GHz & 8 x 1.8GHz,16,1,1,1,0,1,1,0,0,0,1,0
Dell XPS 17 9720 Intel Core i5-12500H 2.5GHz / 8GB RAM / 512GB SSD,1699,https://images.versus.io/objects/dell-xps-17-9720-intel-core-i5-12500h-2-5ghz-8gb-ram-512gb-ssd.front.master.1649072418287.jpg,2.57,0,1,1811813,374.5,248.1,19.5,17,1920 x 1200px,133,"LED-backlit, LCD",0,1,8,5200,1,512,4 x 2.5GHz & 8 x 1.8GHz,16,0,0,1,0,1,1,0,0,1,2,1
"Dell Inspiron 14 7415 2-in-1 14"" AMD Ryzen 7 5700U 1.8GHz / 16GB RAM / 512GB SSD",591,https://images.versus.io/objects/dell-inspiron-14-7415-2-in-1-14-amd-ryzen-7-5700u-1-8ghz-16gb-ram-512gb-ssd.front.master.1655999029090.jpg,1.56,0,1,1219163,321,211,18,14,1920 x 1080px,157,"IPS, LCD, LED-backlit",1,0,16,3200,0,512,8 x 1.8GHz,16,1,1,0,0,1,1,0,0,1,2,0
Dell XPS 15 9520 Intel Core i5-12500H 2.5GHz / 8GB RAM / 512GB SSD,989,https://images.versus.io/objects/dell-xps-15-9520-intel-core-i5-12500h-2-5ghz-8gb-ram-512gb-ssd.front.master.1649075025514.jpg,1.92,0,1,1466063,344.4,230.1,18.5,15.6,1920 x 1200px,145,"LED-backlit, LCD",0,1,8,5200,1,512,4 x 2.5GHz & 8 x 1.8GHz,16,0,0,1,0,1,1,0,0,1,2,0
Dell XPS 17 9720 Intel Core i7-12700H 2.3GHz / Nvidia GeForce RTX 3050 Laptop / 16GB RAM / 512GB SSD,2195,https://images.versus.io/objects/dell-xps-17-9720-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3050-laptop-16gb-ram-512gb-ssd.front.master.1649072269726.jpg,2.57,0,1,1811813,374.5,248.1,19.5,17,1920 x 1200px,133,"LED-backlit, LCD",0,1,16,5200,1,512,6 x 2.3GHz & 8 x 1.7GHz,20,0,0,1,0,1,1,0,0,1,2,1
"MSI Summit E14 Flip Evo A12MT-015 14"" QHD+ Intel Core i7-1260P 1.5GHz / 32GB RAM / 1TB SSD",1799,https://images.versus.io/objects/msi-summit-e14-flip-evo-a12mt-015-14-qhd-intel-core-i7-1260p-1-5ghz-32gb-ram-1tb-ssd.front.master.1666783632122.jpg,2.73,0,1,1047913,319,219,15,14,2560 x 1600px,215,"LED-backlit, LCD",1,0,32,4800,1,1024,4 x 2.1GHz & 8 x 1.5GHz,16,1,1,1,0,1,1,0,1,0,1,1
"Asus ROG Strix G15 (2022) G513 15.6"" WQHD AMD Ryzen 9 6900HX 3.3GHz / Nvidia GeForce RTX 3060 Laptop / 32GB RAM / 1TB SSD",1.38,https://images.versus.io/objects/asus-rog-strix-g15-2022-g513-15-6-wqhd-amd-ryzen-9-6900hx-3-3ghz-nvidia-geforce-rtx-3060-laptop-32gb-ram-1tb-ssd.front.master.1671200783259.jpg,2.3,0,1,2017093,354,259,22,15.6,2560 x 1440px,188,"LED-backlit, IPS",0,1,32,4800,1,1024,8 x 3.3GHz,16,1,1,1,0,1,1,1,0,0,1,0
Dell XPS 15 9520 Intel Core i7-12700H 2.3GHz / Nvidia GeForce RTX 3050 Ti Laptop / 16GB RAM / 1TB SSD,1862,https://images.versus.io/objects/dell-xps-15-9520-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3050-ti-laptop-16gb-ram-1tb-ssd.front.master.1649074827768.jpg,1.96,0,1,1466063,344.4,230.1,18.5,15.6,3456 x 2160px,261,OLED/AMOLED,1,1,16,4800,1,1000,6 x 2.3GHz & 8 x 1.7GHz,20,0,0,1,0,1,1,0,0,1,2,0
"Samsung Galaxy Chromebook 2 360 LTE 12.4"" WQXGA Intel Celeron N4500 1.1GHz / 4GB RAM / 128GB SSD",350,https://images.versus.io/objects/samsung-galaxy-chromebook-2-360-lte-12-4-wqxga-intel-celeron-n4500-1-1ghz-4gb-ram-128gb-ssd.front.master.1685621222223.jpg,1.28,0,0,945953,287,206,16,12.4,2560 x 1600px,243,LED-backlit,1,0,4,2933,1,128,2 x 1.1GHz,2,0,0,0,0,1,1,0,1,0,1,0
"MSI GS66 Stealth 10UH-454 15.6"" FHD Intel Core i9-10980HK 2.4GHz / Nvidia GeForce RTX 3070 Laptop / 32GB RAM / 1TB SSD",1.8,https://images.versus.io/objects/msi-gs66-stealth-10uh-454-15-6-fhd-intel-core-i9-10980hk-2-4ghz-nvidia-geforce-rtx-3070-laptop-32gb-ram-1tb-ssd.front.master.1652710440809.jpg,2.1,0,1,1583193,359,245,18,15.6,1920 x 1080px,141,LCD,0,1,32,3200,1,1024,8 x 2.4GHz,16,1,1,1,0,1,1,0,0,0,1,0
Asus ROG Zephyrus G15 GA503 AMD Ryzen 9 5900HS 3GHz / Nvidia GeForce RTX 3080 Laptop / 16GB RAM / 1TB SSD,1682,https://images.versus.io/objects/asus-rog-zephyrus-g15-ga503-amd-ryzen-9-5900hs-3ghz-nvidia-geforce-rtx-3080-laptop-16gb-ram-1tb-ssd.front.master.1610741778951.jpg,1.9,0,1,1716673,355,243,19.9,15.6,2560 x 1440px,188,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,8 x 3GHz,16,0,1,1,0,1,1,0,0,1,1,0
Asus ROG Strix Scar 17 G733 AMD Ryzen 9 5900HX 3.3GHz / Nvidia GeForce RTX 3060 Laptop / 32GB RAM / 1TB + 1TB SSD,2299,https://images.versus.io/objects/asus-rog-strix-scar-17-g733-amd-ryzen-9-5900hx-3-3ghz-nvidia-geforce-rtx-3060-laptop-32gb-ram-1tb-1tb-ssd.front.master.1610650650323.jpg,2.4,0,1,3064313,395,282.1,27.5,17.3,2560 x 1440px,127,"IPS, LCD, LED-backlit",0,1,32,4266,1,1000,8 x 3.3GHz,16,0,1,1,0,1,1,0,0,0,1,0
"Lenovo Legion 5i Pro 16"" WQXGA Intel Core i7-12700H 2.3GHz / Nvidia GeForce RTX 3060 Laptop / 32GB RAM / 1TB SSD",1199,https://images.versus.io/objects/lenovo-legion-5i-pro-16-wqxga-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3060-laptop-32gb-ram-1tb-ssd.front.master.1676285377248.jpg,2.49,0,1,2464183,359,264,26,16,2560 x 1600px,188,"IPS, LCD",0,1,32,4800,1,1024,6 x 2.3GHz & 8 x 1.7GHz,20,1,1,1,0,1,1,0,0,0,1,0
"Xiaomi Redmi G Pro 16.1"" AMD Ryzen 7 6800H 3.2GHz / Nvidia GeForce RTX 3060 Laptop / 16GB RAM / 512GB SSD",860,https://images.versus.io/objects/xiaomi-redmi-g-pro-16-1-amd-ryzen-7-6800h-3-2ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-512gb-ssd.front.master.1686832246954.jpg,2.66,0,1,2067123,360,261,22,16.1,2560 x 1600px,166,IPS,0,0,16,4800,1,512,8 x 3.2GHz,16,1,0,0,0,1,1,0,0,0,1,0
Asus ROG Zephyrus Duo 15 SE GX551 AMD Ryzen 9 5900HX 3.3GHz / Nvidia GeForce RTX 3070 Laptop / 16GB RAM / 1TB + 1TB SSD,1584,https://images.versus.io/objects/asus-rog-zephyrus-duo-15-se-gx551-amd-ryzen-9-5900hx-3-3ghz-nvidia-geforce-rtx-3070-laptop-16gb-ram-1tb-1tb-ssd.front.master.1610716065166.jpg,2.48,0,1,2016433,360,268,20.9,15.6,3840 x 2160px,282,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,8 x 3.3GHz,16,0,1,1,0,1,1,0,0,0,1,0
"Xiaomi Redmi G Pro 16.1"" Intel Core i7-12650H 2.3GHz / Nvidia GeForce RTX 3060 Laptop / 16GB RAM / 512GB SSD",459,https://images.versus.io/objects/xiaomi-redmi-g-pro-16-1-intel-core-i7-12650h-2-3ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-512gb-ssd.front.master.1686837526024.jpg,2.66,0,1,2067123,360,261,22,16.1,2560 x 1600px,133,IPS,0,0,16,4800,1,512,6 x 2.3GHz & 4 x 1.7GHz,16,1,0,0,0,1,1,0,0,0,1,0
"Dell Inspiron 16 Plus 7620 16"" Intel Core i7-12700H 2.3GHz / Nvidia GeForce RTX 3060 Laptop / 32GB RAM / 1TB SSD",1599,https://images.versus.io/objects/dell-inspiron-16-plus-7620-16-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3060-laptop-32gb-ram-1tb-ssd.front.master.1655825162543.jpg,2.05,0,1,1429.73,356,251,16,16,3072 x 1920px,226,"IPS, LCD, LED-backlit",0,1,32,4800,0,1024,6 x 2.3GHz & 8 x 1.7GHz,20,1,1,1,0,1,1,0,0,0,2,0
"Dell Alienware M15 R4 15.6"" Intel Core i7-10870H 2.2GHz / Nvidia GeForce RTX 3080 8GB Laptop / 32GB RAM / 1TB SSD + 512GB SSD",2699,https://images.versus.io/objects/dell-alienware-m15-r4-15-6-intel-core-i7-10870h-2-2ghz-nvidia-geforce-rtx-3080-8gb-laptop-32gb-ram-1tb-ssd-512gb-ssd.front.master.1618856004001.jpg,2.5,0,1,1978193,360.3,275.9,19.9,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,32,2933,1,1000,8 x 2.2GHz,16,0,1,1,0,1,1,0,0,0,2,0
Asus TUF Dash F15 Intel Core i7-11370H 3.3GHz / 16GB RAM / 512GB SSD,1111,https://images.versus.io/objects/asus-tuf-dash-f15-intel-core-i7-11370h-3-3ghz-16gb-ram-512gb-ssd.front.master.1611363370714.jpg,2,0,1,1805333,360,252,19.9,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,16,4267,1,512,4 x 3.3GHz,8,0,1,1,0,1,1,0,0,0,1,0
"Dell Alienware M15 R4 15.6"" Intel Core i9-10980HK 2.4GHz / Nvidia GeForce RTX 3080 8GB Laptop / 32GB RAM / 4TB SSD + 512GB SSD",1599,https://images.versus.io/objects/dell-alienware-m15-r4-15-6-intel-core-i9-10980hk-2-4ghz-nvidia-geforce-rtx-3080-8gb-laptop-32gb-ram-4tb-ssd-512gb-ssd.front.master.1618855793670.jpg,2.5,0,1,2040943,360.3,276.32,20.5,15.6,3840 x 2160px,282,"OLED/AMOLED, LED-backlit, LCD",0,1,32,2933,1,4000,8 x 2.4GHz,16,0,1,1,0,1,1,0,0,0,2,0
Asus ZenBook Pro Duo 15 OLED UX582 Intel Core i9-10980HK 2.4GHz / 32GB RAM / 1TB SSD,2695,https://images.versus.io/objects/asus-zenbook-pro-duo-15-oled-ux582-intel-core-i9-10980hk-2-4ghz-32gb-ram-1tb-ssd.front.master.1614442166797.jpg,2.34,0,1,2196723,359.8,249.2,24.5,15.6,3840 x 2160px,282,OLED/AMOLED,1,0,32,2933,1,1000,8 x 2.4GHz,16,0,1,1,0,1,1,0,0,0,1,1
Asus VivoBook S14 S435 Intel Core i5-1135G7 2.4GHz / 16GB RAM / 1TB SSD,500,https://images.versus.io/objects/asus-vivobook-s14-s435-intel-core-i5-1135g7-2-4ghz-16gb-ram-1tb-ssd.front.master.1613840122161.jpg,1.3,0,1,1045093,322.2,204,15.9,14,1920 x 1080px,157,"IPS, LCD, LED-backlit",0,1,16,4267,1,1000,4 x 2.4GHz,8,0,1,1,0,1,1,0,0,1,1,0
"Asus ROG Zephyrus G14 GA401 14"" AMD Ryzen 9 5900HS 3GHz / Nvidia GeForce RTX 3060 Laptop / 16GB RAM / 1TB SSD",1553,https://images.versus.io/objects/asus-rog-zephyrus-g14-ga401-14-amd-ryzen-9-5900hs-3ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-1tb-ssd.front.master.1614444946116.jpg,1.7,0,1,1418473,324,220,19.9,14,2560 x 1440px,210,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,8 x 3GHz,16,0,1,1,0,1,1,0,0,1,1,0
Asus ROG Strix G15 G513 AMD Ryzen 7 4800H 2.9GHz / Nvidia GeForce RTX 3060 Laptop / 16GB RAM / 1TB SSD,1.38,https://images.versus.io/objects/asus-rog-strix-g15-g513-amd-ryzen-7-4800h-2-9ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-1tb-ssd.front.master.1614457474783.jpg,2.3,0,1,2493863,354,259,27.2,15.6,2560 x 1440px,188,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,8 x 2.9GHz,16,0,1,1,0,1,1,0,0,0,1,0
Asus ROG Strix G15 G513 AMD Ryzen 7 4800H 2.9GHz / Nvidia GeForce RTX 3070 Laptop / 16GB RAM / 1TB SSD,1.38,https://images.versus.io/objects/asus-rog-strix-g15-g513-amd-ryzen-7-4800h-2-9ghz-nvidia-geforce-rtx-3070-laptop-16gb-ram-1tb-ssd.front.master.1614459235646.jpg,2.3,0,1,2493863,354,259,27.2,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,8 x 2.9GHz,16,0,1,1,0,1,1,0,0,0,1,0
Asus ROG Strix G15 G513 AMD Ryzen 9 5900HX 3.3GHz / Nvidia GeForce RTX 3060 Laptop / 16GB RAM / 1TB SSD,1.99,https://images.versus.io/objects/asus-rog-strix-g15-g513-amd-ryzen-9-5900hx-3-3ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-1tb-ssd.front.master.1614461072003.jpg,2.3,0,1,2493863,354,259,27.2,15.6,2560 x 1440px,188,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,8 x 3.3GHz,16,0,1,1,0,1,1,0,0,0,1,0
Asus TUF Dash F15 Intel Core i7-11375H 3.3GHz / 16GB RAM / 1TB SSD,1.6,https://images.versus.io/objects/asus-tuf-dash-f15-intel-core-i7-11375h-3-3ghz-16gb-ram-1tb-ssd.front.master.1611363635233.jpg,2,0,1,1805333,360,252,19.9,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,16,4267,1,1000,4 x 3.3GHz,8,0,1,1,0,1,1,0,0,0,1,0
"MSI GE76 Raider Dragon Edition Tiamat 17.3"" Intel Core i7-10870H 2.2GHz / Nvidia GeForce RTX 3070 Laptop / 32GB RAM / 1TB SSD",1699,https://images.versus.io/objects/msi-ge76-raider-dragon-edition-tiamat-17-3-intel-core-i7-10870h-2-2ghz-nvidia-geforce-rtx-3070-laptop-32gb-ram-1tb-ssd.front.master.1612131060524.jpg,2.9,0,1,2930463,397,285,25.9,17.3,1920 x 1080px,127,"IPS, LCD, LED-backlit",0,0,32,2933,1,1000,8 x 2.2GHz,16,0,1,1,0,1,1,0,0,0,1,0
Asus TUF Dash F15 Intel Core i5-11300H 3.1GHz / 8GB RAM / 512GB SSD,800,https://images.versus.io/objects/asus-tuf-dash-f15-intel-core-i5-11300h-3-1ghz-8gb-ram-512gb-ssd.front.master.1611363559665.jpg,2,0,1,1805333,360,252,19.9,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,8,4267,1,512,4 x 3.1GHz,8,0,1,1,0,1,1,0,0,0,1,0
Asus ROG Strix G15 G513 AMD Ryzen 7 4800H 2.9GHz / Nvidia GeForce GTX 1650 Laptop / 16GB RAM / 1TB SSD,999,https://images.versus.io/objects/asus-rog-strix-g15-g513-amd-ryzen-7-4800h-2-9ghz-nvidia-geforce-gtx-1650-laptop-16gb-ram-1tb-ssd.front.master.1614449865785.jpg,2.1,0,1,2493863,354,259,27.2,15.6,1920 x 1080px,157,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,8 x 2.9GHz,16,0,1,1,0,1,1,0,0,0,1,0
"Asus ROG Zephyrus G14 GA401 14"" AMD Ryzen 7 5800HS 2.8GHz / Nvidia GeForce GTX 1650 Laptop / 8GB RAM / 1TB SSD",530,https://images.versus.io/objects/asus-rog-zephyrus-g14-ga401-14-amd-ryzen-7-5800hs-2-8ghz-nvidia-geforce-gtx-1650-laptop-8gb-ram-1tb-ssd.front.master.1614446233190.jpg,1.6,0,1,1275913,324,220,17.9,14,1920 x 1080px,157,"IPS, LCD, LED-backlit",0,1,8,4266,1,1000,8 x 2.8GHz,16,0,1,1,0,1,1,0,0,0,1,0
Asus ROG Strix Scar 15 AMD Ryzen 7 5800H 3.2GHz / Nvidia GeForce RTX 3070 Laptop / 16GB RAM / 1TB SSD,466,https://images.versus.io/objects/asus-rog-strix-scar-15-amd-ryzen-7-5800h-3-2ghz-nvidia-geforce-rtx-3070-laptop-16gb-ram-1tb-ssd.front.master.1614192409596.jpg,2.3,0,1,2493863,354,259,27.2,15.6,2560 x 1440px,188,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,8 x 3.2GHz,16,0,1,1,0,1,1,0,0,0,1,0
"Dell Alienware M15 R4 15.6"" Intel Core i7-10870H 2.2GHz / Nvidia GeForce RTX 3060 Laptop / 16GB RAM / 256GB SSD",1785,https://images.versus.io/objects/dell-alienware-m15-r4-15-6-intel-core-i7-10870h-2-2ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-256gb-ssd.front.master.1618856204386.jpg,2.5,0,1,1978193,360.3,275.9,19.9,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,16,2933,1,256,8 x 2.2GHz,16,0,1,1,0,1,1,0,0,0,2,0
"Dell Alienware M15 R4 15.6"" Intel Core i7-10870H 2.2GHz / Nvidia GeForce RTX 3070 Laptop / 32GB RAM / 512GB SSD",2.18,https://images.versus.io/objects/dell-alienware-m15-r4-15-6-intel-core-i7-10870h-2-2ghz-nvidia-geforce-rtx-3070-laptop-32gb-ram-512gb-ssd.front.master.1618856131485.jpg,2.5,0,1,1978193,360.3,275.9,19.9,15.6,1920 x 1080px,141,"IPS, LCD",0,1,32,2933,1,512,8 x 2.2GHz,16,0,1,1,0,1,1,0,0,0,2,0
Asus ROG Strix Scar 15 AMD Ryzen 7 5800H 3.2GHz / Nvidia GeForce RTX 3080 Laptop / 16GB RAM / 1TB SSD,1.65,https://images.versus.io/objects/asus-rog-strix-scar-15-amd-ryzen-7-5800h-3-2ghz-nvidia-geforce-rtx-3080-laptop-16gb-ram-1tb-ssd.front.master.1614191312982.jpg,2.3,0,1,2493863,354,259,27.2,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,8 x 3.2GHz,16,0,1,1,0,1,1,0,0,0,1,0
"MSI Stealth 15M 15.6"" Intel Core i7-11375H 3.3GHz / Nvidia GeForce RTX 3060 Laptop / 32GB RAM / 1TB SSD",1999,https://images.versus.io/objects/msi-stealth-15m-15-6-intel-core-i7-11375h-3-3ghz-nvidia-geforce-rtx-3060-laptop-32gb-ram-1tb-ssd.front.master.1612879793524.jpg,1.7,0,1,1420373,358.1,247.9,16,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,0,32,4267,1,1000,4 x 3.3GHz,8,0,1,1,0,1,1,0,0,0,1,0
"Asus BR1100C 11.6"" Intel Pentium Silver N6000 1.1GHz / 8GB RAM / 128GB SSD",195,https://images.versus.io/objects/asus-br1100c-11-6-intel-pentium-silver-n6000-1-1ghz-8gb-ram-128gb-ssd.front.master.1611590767382.jpg,1.26,0,0,1207273,294.6,204.9,20,11.6,1366 x 768px,135,"IPS, LCD, LED-backlit",0,1,8,2933,1,128,4 x 1.1GHz,4,0,1,1,0,1,1,0,0,0,1,0
"Acer Chromebook 314 14"" Intel Celeron N4500 1.1GHz / 4GB RAM / 128GB SSD",229,https://images.versus.io/objects/acer-chromebook-314-14-intel-celeron-n4500-1-1ghz-4gb-ram-128gb-ssd.front.master.1699281550990.jpg,1.45,0,0,1478043,327,226,20,14,1920 x 1080px,157,"LCD, LED-backlit, IPS",1,0,4,2933,1,128,2 x 1.1GHz,2,0,0,0,0,1,1,0,0,0,1,0
"Dell Alienware x15 R2 (2022) 15.6"" QHD Intel Core i9-12900H 2.5GHz / Nvidia GeForce RTX 3080 Ti Laptop / 32GB RAM / 2TB SSD + 2TB SSD",2499,https://images.versus.io/objects/dell-alienware-x15-r2-2022-15-6-qhd-intel-core-i9-12900h-2-5ghz-nvidia-geforce-rtx-3080-ti-laptop-32gb-ram-2tb-ssd-2tb-ssd.front.master.1649675320894.jpg,2.35,0,1,1491643,359,277,15,15.6,2560 x 1440px,188,"IPS, LCD, LED-backlit",0,1,32,5200,1,2048,6 x 2.5GHz & 8 x 1.8GHz,20,1,1,1,0,1,1,0,0,0,2,1
"Acer Chromebook 314 14"" Intel Pentium Silver N6000 1.1GHz / 8GB RAM / 64GB SSD",1.3,https://images.versus.io/objects/acer-chromebook-314-14-intel-pentium-silver-n6000-1-1ghz-8gb-ram-64gb-ssd.front.master.1699284260241.jpg,1.45,0,0,1478043,327,226,20,14,1920 x 1080px,157,"LCD, IPS, LED-backlit",1,0,8,2933,1,750,4 x 1.1GHz,4,0,0,0,0,1,1,0,0,0,1,0
"Asus ROG Flow X16 (2022) GV601 16"" QHD Plus AMD Ryzen 9 6900HS 3.3GHz / Nvidia GeForce RTX 3070 Ti Laptop / 64GB RAM / 2TB SSD",1.7,https://images.versus.io/objects/asus-rog-flow-x16-2022-gv601-16-qhd-plus-amd-ryzen-9-6900hs-3-3ghz-nvidia-geforce-rtx-3070-ti-laptop-64gb-ram-2tb-ssd.front.master.1671453742841.jpg,2.1,0,1,1639043,355,243,19,16,2560 x 1600px,188,Mini-LED,1,0,64,4800,1,2048,8 x 3.3GHz,16,1,1,1,0,1,1,1,1,0,3,1
"HP Elite Dragonfly Max 13.3"" Intel Core i7-1185G7 3GHz / 16GB RAM / 512GB SSD",1931,https://images.versus.io/objects/hp-elite-dragonfly-max-13-3-intel-core-i7-1185g7-3ghz-16gb-ram-512gb-ssd.front.master.1628196432941.jpg,1.13,0,1,962073,304.3,197.6,16,13.3,1920 x 1080px,166,"IPS, LCD, LED-backlit",1,0,16,4267,1,512,4 x 3GHz,8,0,1,1,0,1,1,0,0,1,4,1
"Dell Inspiron 16 5625 16"" AMD Ryzen 7 5825U 2GHz / 16GB RAM / 512GB SSD",460,https://images.versus.io/objects/dell-inspiron-16-5625-16-amd-ryzen-7-5825u-2ghz-16gb-ram-512gb-ssd.front.master.1655820939986.jpg,1.97,0,1,1608413,356,251,18,16,1920 x 1200px,141,"IPS, LCD, LED-backlit",0,1,16,3200,0,512,8 x 2GHz,16,1,1,0,0,1,1,0,0,0,2,0
"Dell Alienware x15 R2 (2022) 15.6"" QHD Intel Core i7-12700H 2.3GHz / Nvidia GeForce RTX 3060 Laptop / 32GB RAM / 2TB SSD + 2TB SSD",1599,https://images.versus.io/objects/dell-alienware-x15-r2-2022-15-6-qhd-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3060-laptop-32gb-ram-2tb-ssd-2tb-ssd.front.master.1648737637301.jpg,2.35,0,1,1690533,359,277,17,15.6,2560 x 1440px,188,"IPS, LCD, LED-backlit",0,1,32,5200,1,2048,6 x 2.3GHz & 8 x 1.7GHz,20,1,1,1,0,1,1,0,0,0,2,1
"Dell Alienware m15 R7 (2022) 15.6"" QHD Intel Core i7-12700H 2.3GHz / Nvidia GeForce RTX 3060 Laptop / 64GB RAM / 2TB SSD + 2TB SSD",1599,https://images.versus.io/objects/dell-alienware-m15-r7-2022-15-6-qhd-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3060-laptop-64gb-ram-2tb-ssd-2tb-ssd.front.master.1649930566832.jpg,2.69,0,1,2227143,356,272,23,15.6,2560 x 1440px,188,"IPS, LCD, LED-backlit",0,1,64,4800,1,2048,6 x 2.3GHz & 8 x 1.7GHz,20,1,1,1,0,1,1,0,0,0,2,0
"Lenovo X1 Yoga Gen 6 14"" Intel Core i7-1185G7 3GHz / 32GB RAM / 512GB SSD",886,https://images.versus.io/objects/lenovo-x1-yoga-gen-6-14-intel-core-i7-1185g7-3ghz-32gb-ram-512gb-ssd.front.master.1628263732693.jpg,1.35,0,1,1040013,313,223,14.9,14,1920 x 1200px,162,"IPS, LCD, LED-backlit",1,1,32,4267,1,512,4 x 3GHz,8,0,1,1,0,1,1,0,0,1,4,1
"Dell Inspiron 16 5625 16"" AMD Ryzen 5 5625U 2.3GHz / 16GB RAM / 512GB SSD",849,https://images.versus.io/objects/dell-inspiron-16-5625-16-amd-ryzen-5-5625u-2-3ghz-16gb-ram-512gb-ssd.front.master.1655806162625.jpg,1.97,0,1,1608413,356,251,18,16,1920 x 1200px,141,"IPS, LCD, LED-backlit",0,1,16,3200,1,512,6 x 2.3GHz,12,1,1,0,0,1,1,0,0,0,2,0
"HP Omen 16 (2022) 16"" FHD AMD Ryzen 9 6900HX 3.3GHz / AMD Radeon RX 6650M / 32GB RAM / 1TB SSD",1.13,https://images.versus.io/objects/hp-omen-16-2022-16-fhd-amd-ryzen-9-6900hx-3-3ghz-amd-radeon-rx-6650m-32gb-ram-1tb-ssd.front.master.1699367634206.jpg,2.4,0,1,2005153,369,247,22,16.1,1920 x 1080px,136,IPS,0,1,32,4800,1,1024,8 x 3.3GHz,16,1,1,1,0,1,1,0,0,0,2,0
